asset_id,timestamp,cycle,structural_drift_score,composite_instability,trend,phase,risk_level,estimated_rul,operator_message,structural_analysis_available
unit_002,2025-01-01T03:45:00+00:00,225,4.8075,824.2294,unstable,unstable,HIGH,113,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T03:46:00+00:00,226,4.7863,824.54,unstable,unstable,HIGH,112,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T03:47:00+00:00,227,4.8022,759.1397,unstable,unstable,HIGH,111,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T03:48:00+00:00,228,4.8743,973.6569,unstable,unstable,HIGH,110,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T03:49:00+00:00,229,1.0855,1518.3967,unstable,unstable,HIGH,109,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T03:50:00+00:00,230,1.6081,1535.8917,unstable,unstable,HIGH,108,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T03:51:00+00:00,231,1.6245,1532.5149,unstable,unstable,HIGH,107,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T03:52:00+00:00,232,1.3019,1626.962,unstable,unstable,HIGH,106,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T03:53:00+00:00,233,1.3187,1349.531,unstable,unstable,HIGH,105,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T03:54:00+00:00,234,1.3063,1624.6722,unstable,unstable,HIGH,104,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T03:55:00+00:00,235,2.0728,2091.2587,unstable,unstable,HIGH,103,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T03:56:00+00:00,236,1.8332,1712.2612,unstable,unstable,HIGH,102,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T03:57:00+00:00,237,1.5954,1347.1633,unstable,unstable,HIGH,101,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T03:58:00+00:00,238,1.5959,1349.6791,unstable,unstable,HIGH,100,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T03:59:00+00:00,239,1.397,1385.9915,unstable,unstable,HIGH,99,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T04:00:00+00:00,240,1.3349,1357.9957,unstable,unstable,HIGH,98,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T04:01:00+00:00,241,1.336,1360.3895,unstable,unstable,HIGH,97,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T04:02:00+00:00,242,2.0221,988.0145,unstable,unstable,HIGH,96,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:03:00+00:00,243,5.6547,868.4439,unstable,unstable,HIGH,95,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:04:00+00:00,244,5.2452,756.9607,unstable,unstable,HIGH,94,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:05:00+00:00,245,4.8251,592.1818,unstable,unstable,HIGH,93,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:06:00+00:00,246,4.7441,763.6445,unstable,unstable,HIGH,92,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:07:00+00:00,247,4.8629,909.584,unstable,unstable,HIGH,91,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:08:00+00:00,248,4.9978,907.5238,unstable,unstable,HIGH,90,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:09:00+00:00,249,5.0077,1028.5382,unstable,unstable,HIGH,89,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:10:00+00:00,250,5.1549,890.4885,unstable,unstable,HIGH,88,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:11:00+00:00,251,4.8653,887.9538,unstable,unstable,HIGH,87,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:12:00+00:00,252,4.821,903.646,unstable,unstable,HIGH,86,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:13:00+00:00,253,0.8633,1563.6712,unstable,unstable,HIGH,85,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T04:14:00+00:00,254,0.6096,1246.6543,unstable,unstable,HIGH,84,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T04:15:00+00:00,255,0.5934,1244.6631,unstable,unstable,HIGH,83,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T04:16:00+00:00,256,1.5,1666.4238,unstable,unstable,HIGH,82,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:17:00+00:00,257,1.4952,1667.6258,unstable,unstable,HIGH,81,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T04:18:00+00:00,258,1.9065,1909.1238,unstable,unstable,HIGH,80,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:19:00+00:00,259,3.6162,1261.9018,unstable,unstable,HIGH,79,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:20:00+00:00,260,8.4059,943.9725,unstable,unstable,HIGH,78,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:21:00+00:00,261,8.392,941.2697,unstable,unstable,HIGH,77,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:22:00+00:00,262,17.5871,664.8981,unstable,unstable,HIGH,76,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:23:00+00:00,263,5.33,1035.8834,unstable,unstable,HIGH,75,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:24:00+00:00,264,1.9059,1545.1717,unstable,unstable,HIGH,74,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:25:00+00:00,265,1.7167,1527.9147,unstable,unstable,HIGH,73,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:26:00+00:00,266,1.7034,1516.9991,unstable,unstable,HIGH,72,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:27:00+00:00,267,1.7095,1515.3225,unstable,unstable,HIGH,71,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:28:00+00:00,268,1.6498,2004.8795,unstable,unstable,HIGH,70,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:29:00+00:00,269,1.6489,2001.2087,unstable,unstable,HIGH,69,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:30:00+00:00,270,2.2027,2048.6922,unstable,unstable,HIGH,68,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:31:00+00:00,271,2.4405,2332.5561,unstable,unstable,HIGH,67,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:32:00+00:00,272,1.9391,1765.8783,unstable,unstable,HIGH,66,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:33:00+00:00,273,2.1991,1900.3558,unstable,unstable,HIGH,65,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:34:00+00:00,274,1.7147,1632.8755,unstable,unstable,HIGH,64,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:35:00+00:00,275,1.6055,1612.3535,unstable,unstable,HIGH,63,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:36:00+00:00,276,3.1848,1033.281,unstable,unstable,HIGH,62,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:37:00+00:00,277,2.3911,829.7125,unstable,unstable,HIGH,61,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:38:00+00:00,278,4.5131,668.3572,unstable,unstable,HIGH,60,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:39:00+00:00,279,9.8059,295.7279,unstable,unstable,HIGH,59,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:40:00+00:00,280,9.711,293.9996,unstable,unstable,HIGH,58,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:41:00+00:00,281,6.3924,520.5599,unstable,unstable,HIGH,57,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:42:00+00:00,282,3.0867,742.0279,unstable,unstable,HIGH,56,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:43:00+00:00,283,3.5941,1043.8181,unstable,unstable,HIGH,55,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:44:00+00:00,284,3.6125,1044.23,unstable,unstable,HIGH,54,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:45:00+00:00,285,3.0477,1116.0654,unstable,unstable,HIGH,53,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:46:00+00:00,286,3.0518,1116.5896,unstable,unstable,HIGH,52,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:47:00+00:00,287,3.0472,1116.7361,unstable,unstable,HIGH,51,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:48:00+00:00,288,3.3322,1126.5069,unstable,unstable,HIGH,50,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:49:00+00:00,289,1.5214,1324.798,unstable,unstable,HIGH,49,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:50:00+00:00,290,1.6576,1277.6101,unstable,unstable,HIGH,48,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:51:00+00:00,291,5.3757,836.2745,unstable,unstable,HIGH,47,High instability detected. Immediate operator review advised.,True
unit_002,2025-01-01T04:52:00+00:00,292,1.823,1300.9819,unstable,unstable,HIGH,46,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:53:00+00:00,293,2.5951,1178.8506,unstable,unstable,HIGH,45,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:54:00+00:00,294,1.6091,1642.4858,unstable,unstable,HIGH,44,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:55:00+00:00,295,1.3323,1611.5005,unstable,unstable,HIGH,43,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T04:56:00+00:00,296,1.3207,1521.1969,unstable,unstable,HIGH,42,System appears stable based on current heuristic interpretation.,True
unit_002,2025-01-01T04:57:00+00:00,297,1.9776,1660.7562,unstable,unstable,HIGH,41,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:58:00+00:00,298,1.9799,1661.7294,unstable,unstable,HIGH,40,Drift is elevated. Monitor closely for trend continuation.,True
unit_002,2025-01-01T04:59:00+00:00,299,1.9976,1660.4817,unstable,unstable,HIGH,39,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:01:00+00:00,1,0.0,0.0,stable,stable,LOW,413,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:02:00+00:00,2,0.0,0.0,stable,stable,LOW,412,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:03:00+00:00,3,0.0,0.0,stable,stable,LOW,411,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:04:00+00:00,4,0.0,0.0,stable,stable,LOW,410,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:05:00+00:00,5,0.0,0.0,stable,stable,LOW,409,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:06:00+00:00,6,0.0,0.0,stable,stable,LOW,408,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:07:00+00:00,7,0.0,0.0,stable,stable,LOW,407,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:08:00+00:00,8,0.0,0.0,stable,stable,LOW,406,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:09:00+00:00,9,0.0,0.0,stable,stable,LOW,405,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:10:00+00:00,10,0.0,0.0,stable,stable,LOW,404,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:11:00+00:00,11,0.0,0.0,stable,stable,LOW,403,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:12:00+00:00,12,0.0,0.0,stable,stable,LOW,402,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:13:00+00:00,13,0.0,0.0,stable,stable,LOW,401,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:14:00+00:00,14,0.0,0.0,stable,stable,LOW,400,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:15:00+00:00,15,0.0,0.0,stable,stable,LOW,399,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:16:00+00:00,16,0.0,0.0,stable,stable,LOW,398,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:17:00+00:00,17,0.0,0.0,stable,stable,LOW,397,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:18:00+00:00,18,0.0,0.0,stable,stable,LOW,396,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:19:00+00:00,19,0.0,0.0,stable,stable,LOW,395,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:20:00+00:00,20,0.0,0.0,stable,stable,LOW,394,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:21:00+00:00,21,0.0,0.0,stable,stable,LOW,393,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:22:00+00:00,22,0.0,0.0,stable,stable,LOW,392,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:23:00+00:00,23,0.0,0.0,stable,stable,LOW,391,System appears stable based on current heuristic interpretation.,False
unit_003,2025-01-01T00:24:00+00:00,24,1.6399,1299.2288,stable,stable,LOW,390,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:25:00+00:00,25,1.637,1298.5621,drift,drift,MEDIUM,389,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:26:00+00:00,26,2.2241,1572.3127,unstable,unstable,HIGH,388,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:27:00+00:00,27,3.1715,1747.5189,unstable,unstable,HIGH,387,High instability detected. Immediate operator review advised.,True
unit_003,2025-01-01T00:28:00+00:00,28,2.8388,1684.9396,unstable,unstable,HIGH,386,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:29:00+00:00,29,2.6772,1414.5907,unstable,unstable,HIGH,385,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:30:00+00:00,30,2.1854,1339.6933,unstable,unstable,HIGH,384,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:31:00+00:00,31,2.7014,1413.246,unstable,unstable,HIGH,383,Drift is elevated. Monitor closely for trend continuation.,True
unit_003,2025-01-01T00:32:00+00:00,32,2.1784,959.6776,unstable,unstable,HIGH,382,Drift is elevated. Monitor closely for trend continuation.,True
